id,item,canvas,canvasNum,tags,texts,xywh,clippingURL,clippingImage
4b2358ed-970c-453e-bdf9-7d6c3c28feec,heresies_02,https://iiif.archivelab.org/iiif/heresies_02$123/canvas,123,adverisement_image,City Women advertisement image,"1792,1931,650,650","https://iiif.archivelab.org/iiif/heresies_02$123/1792,1931,650,650/full/0/default.jpg",clippings/heresies_02/123/123-adverisement-image-city-women-advertisement-image-1792-1931-650-650.jpg
a19c8af5-7600-42a2-8272-49037e1a31cb,heresies_02,https://iiif.archivelab.org/iiif/heresies_02$123/canvas,123,advertisement_image,Women &amp; Literature advertisement image,"660,368,207,269","https://iiif.archivelab.org/iiif/heresies_02$123/660,368,207,269/full/0/default.jpg",clippings/heresies_02/123/123-advertisement-image-women--amp--literature-advertisement-image-660-368-207-269.jpg
e910fc4a-ce08-4573-9cc3-612ac314f270,heresies_02,https://iiif.archivelab.org/iiif/heresies_02$123/canvas,123,advertisement_image,Camera Obscura&nbsp;advertisement image,"523,1640,628,483","https://iiif.archivelab.org/iiif/heresies_02$123/523,1640,628,483/full/0/default.jpg",clippings/heresies_02/123/123-advertisement-image-camera-obscura-nbsp-advertisement-image-523-1640-628-483.jpg
920e06e1-2f92-4600-84cf-fa49efe08f52,heresies_02,https://iiif.archivelab.org/iiif/heresies_02$123/canvas,123,advertisement,Women &amp; Literature,"241,325,666,1205","https://iiif.archivelab.org/iiif/heresies_02$123/241,325,666,1205/full/0/default.jpg",clippings/heresies_02/123/123-advertisement-women--amp--literature-241-325-666-1205.jpg
7b89849f-db88-446b-a8b8-011b456a8796,heresies_02,https://iiif.archivelab.org/iiif/heresies_02$123/canvas,123,advertisement,Chrysalis,"1005,327,673,1204","https://iiif.archivelab.org/iiif/heresies_02$123/1005,327,673,1204/full/0/default.jpg",clippings/heresies_02/123/123-advertisement-chrysalis-1005-327-673-1204.jpg
2405d966-8a27-4175-b7ed-9e3b99e3ba57,heresies_02,https://iiif.archivelab.org/iiif/heresies_02$123/canvas,123,advertisement,"Womanart 
 Title: Have you read Womanart[,] the new fine arts magazine devoted to art by women[?]","1763,122,686,1715","https://iiif.archivelab.org/iiif/heresies_02$123/1763,122,686,1715/full/0/default.jpg",clippings/heresies_02/123/123-advertisement-womanart--title--have-you-read-womanart----the-new-fine-arts-magazine-devoted-to-art-by-women---1763-122-686-1715.jpg
bbc2d79b-56c0-4f0b-a3e2-82cc44e889a9,heresies_02,https://iiif.archivelab.org/iiif/heresies_02$123/canvas,123,advertisement,Camera Obscura,"249,1603,1444,1464","https://iiif.archivelab.org/iiif/heresies_02$123/249,1603,1444,1464/full/0/default.jpg",clippings/heresies_02/123/123-advertisement-camera-obscura-249-1603-1444-1464.jpg
10af9080-c179-458f-a077-889991d5bb5d,heresies_02,https://iiif.archivelab.org/iiif/heresies_02$123/canvas,123,advertisement,City Women,"1780,1896,679,1167","https://iiif.archivelab.org/iiif/heresies_02$123/1780,1896,679,1167/full/0/default.jpg",clippings/heresies_02/123/123-advertisement-city-women-1780-1896-679-1167.jpg
0cac97ba-4c45-4dbc-805f-1dd98bfe73d7,heresies_02,https://iiif.archivelab.org/iiif/heresies_02$124/canvas,124,advertisement_image,New Women's Times&nbsp;advertisement image,"1407,778,828,1626","https://iiif.archivelab.org/iiif/heresies_02$124/1407,778,828,1626/full/0/default.jpg",clippings/heresies_02/124/124-advertisement-image-new-womens-times-nbsp-advertisement-image-1407-778-828-1626.jpg
ad375e06-0ef6-4fd6-9a0b-060599b7c4fb,heresies_02,https://iiif.archivelab.org/iiif/heresies_02$124/canvas,124,advertisement_image,Harvest Quarterly&nbsp;advertisement image,"2127,334,208,242","https://iiif.archivelab.org/iiif/heresies_02$124/2127,334,208,242/full/0/default.jpg",clippings/heresies_02/124/124-advertisement-image-harvest-quarterly-nbsp-advertisement-image-2127-334-208-242.jpg
