id,item,canvas,canvasNum,tags,texts,xywh,clippingURL,clippingImage
eedb80d4-d8e2-46b3-96db-29a7568de3c8,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$119/canvas,119,advertisement_image,Feminist Studies advertisement image,"236,2246,369,557","https://iiif.archivelab.org/iiif/heresies_06$119/236,2246,369,557/full/0/default.jpg",clippings/heresies_06/119/119-advertisement-image-feminist-studies-advertisement-image-236-2246-369-557.jpg
c806d13b-2587-4fb7-a3c8-b1bec2ecb913,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$119/canvas,119,advertisement,Feminist Studies,"214,1865,2090,1204","https://iiif.archivelab.org/iiif/heresies_06$119/214,1865,2090,1204/full/0/default.jpg",clippings/heresies_06/119/119-advertisement-feminist-studies-214-1865-2090-1204.jpg
274e9ea5-915d-43b6-b8e5-53fc4fffb135,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$120/canvas,120,advertisement_image,Off Our Backs advertisement image,"332,1316,528,214","https://iiif.archivelab.org/iiif/heresies_06$120/332,1316,528,214/full/0/default.jpg",clippings/heresies_06/120/120-advertisement-image-off-our-backs-advertisement-image-332-1316-528-214.jpg
9ce14038-e0a7-45be-9bc5-d7d6d310ff69,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$120/canvas,120,advertisement,Off Our Backs,"207,1225,777,976","https://iiif.archivelab.org/iiif/heresies_06$120/207,1225,777,976/full/0/default.jpg",clippings/heresies_06/120/120-advertisement-off-our-backs-207-1225-777-976.jpg
466ccd21-8693-4b75-b171-a407440457c4,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$120/canvas,120,advertisement,"DYKE, A Quarterly","230,2209,1148,871","https://iiif.archivelab.org/iiif/heresies_06$120/230,2209,1148,871/full/0/default.jpg",clippings/heresies_06/120/120-advertisement-dyke--a-quarterly-230-2209-1148-871.jpg
892cadcc-814e-4751-a20d-767126389f94,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$121/canvas,121,advertisement,Signs,"962,1138,1256,1959","https://iiif.archivelab.org/iiif/heresies_06$121/962,1138,1256,1959/full/0/default.jpg",clippings/heresies_06/121/121-advertisement-signs-962-1138-1256-1959.jpg
1fef0230-7349-4d34-9a0d-55855804d533,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$122/canvas,122,advertisement_image,Sojourner&nbsp;advertisement image,"267,2414,363,359","https://iiif.archivelab.org/iiif/heresies_06$122/267,2414,363,359/full/0/default.jpg",clippings/heresies_06/122/122-advertisement-image-sojourner-nbsp-advertisement-image-267-2414-363-359.jpg
96ca3ec4-46e7-4f70-ba73-5be116439747,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$122/canvas,122,advertisement,Conditions,"215,1403,694,777","https://iiif.archivelab.org/iiif/heresies_06$122/215,1403,694,777/full/0/default.jpg",clippings/heresies_06/122/122-advertisement-conditions-215-1403-694-777.jpg
abae5cbc-89d9-4634-8a5d-549c31bd8c4d,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$122/canvas,122,advertisement,Sojourner,"183,2191,1216,978","https://iiif.archivelab.org/iiif/heresies_06$122/183,2191,1216,978/full/0/default.jpg",clippings/heresies_06/122/122-advertisement-sojourner-183-2191-1216-978.jpg
29d439cd-a097-493a-a175-e2357751d2bb,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$123/canvas,123,advertisement_image,Country Women&nbsp;advertisement image,"1909,2010,151,231","https://iiif.archivelab.org/iiif/heresies_06$123/1909,2010,151,231/full/0/default.jpg",clippings/heresies_06/123/123-advertisement-image-country-women-nbsp-advertisement-image-1909-2010-151-231.jpg
7a92bdeb-2a8b-46d9-95ea-25d7b11f2d46,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$123/canvas,123,advertisement,Country Women,"1597,1880,744,1191","https://iiif.archivelab.org/iiif/heresies_06$123/1597,1880,744,1191/full/0/default.jpg",clippings/heresies_06/123/123-advertisement-country-women-1597-1880-744-1191.jpg
2475971f-9a11-48a7-92dd-efad2cc2365f,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$124/canvas,124,advertisement_image,Quest advertisement image,"1306,1736,1098,838","https://iiif.archivelab.org/iiif/heresies_06$124/1306,1736,1098,838/full/0/default.jpg",clippings/heresies_06/124/124-advertisement-image-quest-advertisement-image-1306-1736-1098-838.jpg
f9f9bb07-847c-4aa2-b776-55e1487e8e47,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$124/canvas,124,advertisement,"Quest 
 Title: A limited offer of feminist classics.","179,1696,2250,1356","https://iiif.archivelab.org/iiif/heresies_06$124/179,1696,2250,1356/full/0/default.jpg",clippings/heresies_06/124/124-advertisement-quest--title--a-limited-offer-of-feminist-classics--179-1696-2250-1356.jpg
0a721576-6f18-411d-b388-20141a11a81c,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$125/canvas,125,advertisement_image,Gibbous Rising advertisement image,"954,2395,156,164","https://iiif.archivelab.org/iiif/heresies_06$125/954,2395,156,164/full/0/default.jpg",clippings/heresies_06/125/125-advertisement-image-gibbous-rising-advertisement-image-954-2395-156-164.jpg
9e9db658-6499-4ba2-a188-88d9d2e5a87c,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$125/canvas,125,advertisement_image,New Women's Times&nbsp;advertisement image,"1641,1395,632,1203","https://iiif.archivelab.org/iiif/heresies_06$125/1641,1395,632,1203/full/0/default.jpg",clippings/heresies_06/125/125-advertisement-image-new-womens-times-nbsp-advertisement-image-1641-1395-632-1203.jpg
d3978921-a0ce-474f-898f-e46032d80bbd,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$125/canvas,125,advertisement,Gibbous Rising,"894,2319,696,784","https://iiif.archivelab.org/iiif/heresies_06$125/894,2319,696,784/full/0/default.jpg",clippings/heresies_06/125/125-advertisement-gibbous-rising-894-2319-696-784.jpg
b6f4857b-49e9-4867-b44f-0c57f432662c,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$125/canvas,125,advertisement,"New Women's Times 
 Title: Read the ""New Women's Times"" from the hometown of Susan B. Anthony","1623,1381,674,1718","https://iiif.archivelab.org/iiif/heresies_06$125/1623,1381,674,1718/full/0/default.jpg",clippings/heresies_06/125/125-advertisement-new-womens-times--title--read-the-new-womens-times-from-the-hometown-of-susan-b--anthony-1623-1381-674-1718.jpg
be750764-37df-41d5-a261-0ce39b8c0ed8,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$126/canvas,126,advertisement,Semiotext,"319,1704,1008,1400","https://iiif.archivelab.org/iiif/heresies_06$126/319,1704,1008,1400/full/0/default.jpg",clippings/heresies_06/126/126-advertisement-semiotext-319-1704-1008-1400.jpg
c13ebf42-937f-40f8-a161-377104c1f976,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$126/canvas,126,advertisement,Frontiers,"1392,1652,1044,1451","https://iiif.archivelab.org/iiif/heresies_06$126/1392,1652,1044,1451/full/0/default.jpg",clippings/heresies_06/126/126-advertisement-frontiers-1392-1652-1044-1451.jpg
7ca322a8-82fb-49e2-aaac-3913edffd814,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$127/canvas,127,advertisement_image,Women's International Network News advertisment image,"924,2831,317,238","https://iiif.archivelab.org/iiif/heresies_06$127/924,2831,317,238/full/0/default.jpg",clippings/heresies_06/127/127-advertisement-image-womens-international-network-news-advertisment-image-924-2831-317-238.jpg
08445f52-ecf6-4c24-b9dc-684b958e7057,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$127/canvas,127,advertisement,Women's International Network News,"865,2114,1634,1114","https://iiif.archivelab.org/iiif/heresies_06$127/865,2114,1634,1114/full/0/default.jpg",clippings/heresies_06/127/127-advertisement-womens-international-network-news-865-2114-1634-1114.jpg
08ef3b88-c619-4662-8bcb-aaab85dc5e24,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$128/canvas,128,advertisement_image,Chrysalis&nbsp;advertisement image,"1420,2526,396,297","https://iiif.archivelab.org/iiif/heresies_06$128/1420,2526,396,297/full/0/default.jpg",clippings/heresies_06/128/128-advertisement-image-chrysalis-nbsp-advertisement-image-1420-2526-396-297.jpg
78736a15-4feb-4757-b74a-51aceaee835b,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$128/canvas,128,advertisement_image,Feminist: Japan advertisement image,"543,1586,422,584","https://iiif.archivelab.org/iiif/heresies_06$128/543,1586,422,584/full/0/default.jpg",clippings/heresies_06/128/128-advertisement-image-feminist--japan-advertisement-image-543-1586-422-584.jpg
489e7e98-12ef-40aa-85f2-1eb8a5586c13,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$128/canvas,128,advertisement,Feminist: Japan,"179,1572,1107,1554","https://iiif.archivelab.org/iiif/heresies_06$128/179,1572,1107,1554/full/0/default.jpg",clippings/heresies_06/128/128-advertisement-feminist--japan-179-1572-1107-1554.jpg
9673fc35-04ab-41e7-af22-d212518de62e,heresies_06,https://iiif.archivelab.org/iiif/heresies_06$128/canvas,128,advertisement,Chrysalis,"1341,1953,1107,1154","https://iiif.archivelab.org/iiif/heresies_06$128/1341,1953,1107,1154/full/0/default.jpg",clippings/heresies_06/128/128-advertisement-chrysalis-1341-1953-1107-1154.jpg
