id,item,canvas,canvasNum,tags,texts,xywh,clippingURL,clippingImage
62f5267b-bb05-4c47-89be-a73535179d6b,heresies_08,https://iiif.archivelab.org/iiif/heresies_08$127/canvas,127,advertisement_image,Guardian advertisement image,"268,1223,424,625","https://iiif.archivelab.org/iiif/heresies_08$127/268,1223,424,625/full/0/default.jpg",clippings/heresies_08/127/127-advertisement-image-guardian-advertisement-image-268-1223-424-625.jpg
f2d9bb31-beff-470f-bcf8-70bb21b5f07a,heresies_08,https://iiif.archivelab.org/iiif/heresies_08$127/canvas,127,advertisement_image,The Feminist Writers' Guild advertisement image,"548,2463,158,209","https://iiif.archivelab.org/iiif/heresies_08$127/548,2463,158,209/full/0/default.jpg",clippings/heresies_08/127/127-advertisement-image-the-feminist-writers-guild-advertisement-image-548-2463-158-209.jpg
ce37bbc7-d7dc-44c5-a629-d6adf492dc8f,heresies_08,https://iiif.archivelab.org/iiif/heresies_08$127/canvas,127,advertisement_image,Off Our Backs advertisement image,"1694,246,553,227","https://iiif.archivelab.org/iiif/heresies_08$127/1694,246,553,227/full/0/default.jpg",clippings/heresies_08/127/127-advertisement-image-off-our-backs-advertisement-image-1694-246-553-227.jpg
e6a8675e-30b6-41d2-8b7e-725dd3533510,heresies_08,https://iiif.archivelab.org/iiif/heresies_08$127/canvas,127,advertisement_image,Sinister Wisdom advertisement image,"280,171,322,342","https://iiif.archivelab.org/iiif/heresies_08$127/280,171,322,342/full/0/default.jpg",clippings/heresies_08/127/127-advertisement-image-sinister-wisdom-advertisement-image-280-171-322-342.jpg
8de41db2-1c4b-49ed-8961-237b1b11159b,heresies_08,https://iiif.archivelab.org/iiif/heresies_08$127/canvas,127,advertisement,Sinister Wisdom,"250,135,1288,1051","https://iiif.archivelab.org/iiif/heresies_08$127/250,135,1288,1051/full/0/default.jpg",clippings/heresies_08/127/127-advertisement-sinister-wisdom-250-135-1288-1051.jpg
c6cb35aa-5177-4f5c-99e4-7200c501ac9e,heresies_08,https://iiif.archivelab.org/iiif/heresies_08$127/canvas,127,advertisement,Off Our Backs,"1594,158,755,966","https://iiif.archivelab.org/iiif/heresies_08$127/1594,158,755,966/full/0/default.jpg",clippings/heresies_08/127/127-advertisement-off-our-backs-1594-158-755-966.jpg
0253853b-ab60-43fb-92b8-7908be995510,heresies_08,https://iiif.archivelab.org/iiif/heresies_08$127/canvas,127,advertisement,The Feminist Writers' Guild,"533,2450,1035,578","https://iiif.archivelab.org/iiif/heresies_08$127/533,2450,1035,578/full/0/default.jpg",clippings/heresies_08/127/127-advertisement-the-feminist-writers-guild-533-2450-1035-578.jpg
48dc80e6-5982-4233-9948-0f7cf8a67454,heresies_08,https://iiif.archivelab.org/iiif/heresies_08$127/canvas,127,advertisement,"Guardian 
 Title: The 1980s are coming. Where do you fit in?","214,1191,1537,1220","https://iiif.archivelab.org/iiif/heresies_08$127/214,1191,1537,1220/full/0/default.jpg",clippings/heresies_08/127/127-advertisement-guardian--title--the-1980s-are-coming--where-do-you-fit-in-214-1191-1537-1220.jpg
341fedf1-4ace-4dee-bce2-a9b449a8323f,heresies_08,https://iiif.archivelab.org/iiif/heresies_08$128/canvas,128,advertisement_image,New Women's Times advertisement image,"1921,2187,424,342","https://iiif.archivelab.org/iiif/heresies_08$128/1921,2187,424,342/full/0/default.jpg",clippings/heresies_08/128/128-advertisement-image-new-womens-times-advertisement-image-1921-2187-424-342.jpg
57577b32-a49f-468b-837c-c36ea597eeac,heresies_08,https://iiif.archivelab.org/iiif/heresies_08$128/canvas,128,advertisement_image,New Women's Times&nbsp;advertisement image,"1426,1370,591,897","https://iiif.archivelab.org/iiif/heresies_08$128/1426,1370,591,897/full/0/default.jpg",clippings/heresies_08/128/128-advertisement-image-new-womens-times-nbsp-advertisement-image-1426-1370-591-897.jpg
148e4bd3-019c-4139-a024-95ab012d2a74,heresies_08,https://iiif.archivelab.org/iiif/heresies_08$128/canvas,128,advertisement_image,Feminist News Exchange advertisement image,"845,1889,368,368","https://iiif.archivelab.org/iiif/heresies_08$128/845,1889,368,368/full/0/default.jpg",clippings/heresies_08/128/128-advertisement-image-feminist-news-exchange-advertisement-image-845-1889-368-368.jpg
4e5a4c5b-297a-4439-84f4-c28bc8301292,heresies_08,https://iiif.archivelab.org/iiif/heresies_08$128/canvas,128,advertisement,Conditions,"201,118,1396,1215","https://iiif.archivelab.org/iiif/heresies_08$128/201,118,1396,1215/full/0/default.jpg",clippings/heresies_08/128/128-advertisement-conditions-201-118-1396-1215.jpg
6df8d268-2e7d-4a5c-a552-2990244668a8,heresies_08,https://iiif.archivelab.org/iiif/heresies_08$128/canvas,128,advertisement,"Feminist News Exchange 
 Title: If you're a woman, and you live in New York, you definitely need ... HELP!!!","300,1347,969,949","https://iiif.archivelab.org/iiif/heresies_08$128/300,1347,969,949/full/0/default.jpg",clippings/heresies_08/128/128-advertisement-feminist-news-exchange--title--if-youre-a-woman--and-you-live-in-new-york--you-definitely-need-----help-300-1347-969-949.jpg
4bdc1d3b-7911-4884-956c-fefca37bdcb5,heresies_08,https://iiif.archivelab.org/iiif/heresies_08$128/canvas,128,advertisement,New Women's Times,"1400,1330,1042,1488","https://iiif.archivelab.org/iiif/heresies_08$128/1400,1330,1042,1488/full/0/default.jpg",clippings/heresies_08/128/128-advertisement-new-womens-times-1400-1330-1042-1488.jpg
ac66bfae-82e7-4b16-8d84-7852634c0223,heresies_08,https://iiif.archivelab.org/iiif/heresies_08$129/canvas,129,advertisement_image,Feminist Studies advertisement image,"1368,1789,310,472","https://iiif.archivelab.org/iiif/heresies_08$129/1368,1789,310,472/full/0/default.jpg",clippings/heresies_08/129/129-advertisement-image-feminist-studies-advertisement-image-1368-1789-310-472.jpg
08983a48-65fd-4ae8-83e5-b86cda0358d5,heresies_08,https://iiif.archivelab.org/iiif/heresies_08$129/canvas,129,advertisement_image,Chrysalis&nbsp;advertisement image,"518,1656,557,785","https://iiif.archivelab.org/iiif/heresies_08$129/518,1656,557,785/full/0/default.jpg",clippings/heresies_08/129/129-advertisement-image-chrysalis-nbsp-advertisement-image-518-1656-557-785.jpg
bc85ba48-537c-42eb-b097-acb0e6b85ca0,heresies_08,https://iiif.archivelab.org/iiif/heresies_08$129/canvas,129,advertisement,Feminist Studies,"1344,1465,928,1509","https://iiif.archivelab.org/iiif/heresies_08$129/1344,1465,928,1509/full/0/default.jpg",clippings/heresies_08/129/129-advertisement-feminist-studies-1344-1465-928-1509.jpg
f434a44c-459e-44f8-8915-938d466449ac,heresies_08,https://iiif.archivelab.org/iiif/heresies_08$129/canvas,129,advertisement,The Second Wave,"155,126,1042,1262","https://iiif.archivelab.org/iiif/heresies_08$129/155,126,1042,1262/full/0/default.jpg",clippings/heresies_08/129/129-advertisement-the-second-wave-155-126-1042-1262.jpg
3cbeabfb-bb39-4ee2-9a79-77974db79988,heresies_08,https://iiif.archivelab.org/iiif/heresies_08$129/canvas,129,advertisement,Chrysalis,"181,1401,1029,1613","https://iiif.archivelab.org/iiif/heresies_08$129/181,1401,1029,1613/full/0/default.jpg",clippings/heresies_08/129/129-advertisement-chrysalis-181-1401-1029-1613.jpg
