id,item,canvas,canvasNum,tags,texts,xywh,clippingURL,clippingImage
e54ed203-cd22-4577-90db-71a1299d40ef,heresies_10,https://iiif.archivelab.org/iiif/heresies_10$96/canvas,96,advertisement_image,Guardian advertisement image,"996,224,314,528","https://iiif.archivelab.org/iiif/heresies_10$96/996,224,314,528/full/0/default.jpg",clippings/heresies_10/96/96-advertisement-image-guardian-advertisement-image-996-224-314-528.jpg
33273de4-c945-43c7-8470-e5268f8d3767,heresies_10,https://iiif.archivelab.org/iiif/heresies_10$96/canvas,96,advertisement_image,Sackbut Review&nbsp;advertisement image,"1447,1503,633,101","https://iiif.archivelab.org/iiif/heresies_10$96/1447,1503,633,101/full/0/default.jpg",clippings/heresies_10/96/96-advertisement-image-sackbut-review-nbsp-advertisement-image-1447-1503-633-101.jpg
a211f1a7-a88f-4945-a0c6-eb54b4785701,heresies_10,https://iiif.archivelab.org/iiif/heresies_10$96/canvas,96,advertisement_image,Women &amp; Literature advertisement image,"2179,1158,141,137","https://iiif.archivelab.org/iiif/heresies_10$96/2179,1158,141,137/full/0/default.jpg",clippings/heresies_10/96/96-advertisement-image-women--amp--literature-advertisement-image-2179-1158-141-137.jpg
88b32828-0076-42b8-a1cc-6c06a5e48ee3,heresies_10,https://iiif.archivelab.org/iiif/heresies_10$96/canvas,96,advertisement_image,Lady-Unique-Inclination-of-the-Night advertisement image,"415,296,286,371","https://iiif.archivelab.org/iiif/heresies_10$96/415,296,286,371/full/0/default.jpg",clippings/heresies_10/96/96-advertisement-image-lady-unique-inclination-of-the-night-advertisement-image-415-296-286-371.jpg
4abd2a4f-1239-412e-b2c8-a72d69d9367a,heresies_10,https://iiif.archivelab.org/iiif/heresies_10$96/canvas,96,advertisement_image,The Second Wave advertisement image,"428,1376,683,933","https://iiif.archivelab.org/iiif/heresies_10$96/428,1376,683,933/full/0/default.jpg",clippings/heresies_10/96/96-advertisement-image-the-second-wave-advertisement-image-428-1376-683-933.jpg
9b975854-af97-4019-8d0f-4d424082bfcb,heresies_10,https://iiif.archivelab.org/iiif/heresies_10$96/canvas,96,advertisement_image,The Feminist Press&nbsp;advertisement image,"1434,2320,371,471","https://iiif.archivelab.org/iiif/heresies_10$96/1434,2320,371,471/full/0/default.jpg",clippings/heresies_10/96/96-advertisement-image-the-feminist-press-nbsp-advertisement-image-1434-2320-371-471.jpg
22f88bfb-f13a-4fce-8742-711be2bf65d3,heresies_10,https://iiif.archivelab.org/iiif/heresies_10$96/canvas,96,advertisement,Lady-Unique-Inclination-of-the-Night,"189,205,778,988","https://iiif.archivelab.org/iiif/heresies_10$96/189,205,778,988/full/0/default.jpg",clippings/heresies_10/96/96-advertisement-lady-unique-inclination-of-the-night-189-205-778-988.jpg
e9b14238-66eb-4eca-8dcd-4fc8c3d3ef67,heresies_10,https://iiif.archivelab.org/iiif/heresies_10$96/canvas,96,advertisement,"Guardian 
 Title: Find out what reading the ""Guardian"" regularly can do for your political perspective (for just $1)","976,203,691,1007","https://iiif.archivelab.org/iiif/heresies_10$96/976,203,691,1007/full/0/default.jpg",clippings/heresies_10/96/96-advertisement-guardian--title--find-out-what-reading-the-guardian-regularly-can-do-for-your-political-perspecti-976-203-691-1007.jpg
7d699901-3600-4685-8a97-b16f8b721219,heresies_10,https://iiif.archivelab.org/iiif/heresies_10$96/canvas,96,advertisement,Women &amp; Literature,"1717,205,735,1167","https://iiif.archivelab.org/iiif/heresies_10$96/1717,205,735,1167/full/0/default.jpg",clippings/heresies_10/96/96-advertisement-women--amp--literature-1717-205-735-1167.jpg
29aa0a9a-84b5-4da1-a52a-8caeb63b6604,heresies_10,https://iiif.archivelab.org/iiif/heresies_10$96/canvas,96,advertisement,The Second Wave,"181,1215,1118,1301","https://iiif.archivelab.org/iiif/heresies_10$96/181,1215,1118,1301/full/0/default.jpg",clippings/heresies_10/96/96-advertisement-the-second-wave-181-1215-1118-1301.jpg
c48f2054-783f-44c9-960f-55a068473a3f,heresies_10,https://iiif.archivelab.org/iiif/heresies_10$96/canvas,96,advertisement,Sackbut Review,"1410,1475,702,531","https://iiif.archivelab.org/iiif/heresies_10$96/1410,1475,702,531/full/0/default.jpg",clippings/heresies_10/96/96-advertisement-sackbut-review-1410-1475-702-531.jpg
b86b629f-ab27-4e3a-ba9b-d8f9b9530517,heresies_10,https://iiif.archivelab.org/iiif/heresies_10$96/canvas,96,advertisement,The Feminist Press,"1403,2154,889,982","https://iiif.archivelab.org/iiif/heresies_10$96/1403,2154,889,982/full/0/default.jpg",clippings/heresies_10/96/96-advertisement-the-feminist-press-1403-2154-889-982.jpg
00ffd54a-33fd-44e4-adcc-6f8982b80d82,heresies_10,https://iiif.archivelab.org/iiif/heresies_10$96/canvas,96,advertisement,Paid My Dues,"152,2605,1091,565","https://iiif.archivelab.org/iiif/heresies_10$96/152,2605,1091,565/full/0/default.jpg",clippings/heresies_10/96/96-advertisement-paid-my-dues-152-2605-1091-565.jpg
b2fcd03d-738c-48c1-9e33-743657b4fd6a,heresies_10,https://iiif.archivelab.org/iiif/heresies_10$97/canvas,97,advertisement_image,Feminist Studies advertisement image,"270,1652,512,755","https://iiif.archivelab.org/iiif/heresies_10$97/270,1652,512,755/full/0/default.jpg",clippings/heresies_10/97/97-advertisement-image-feminist-studies-advertisement-image-270-1652-512-755.jpg
25eaa0c7-7215-480f-bd93-68f9394e81b0,heresies_10,https://iiif.archivelab.org/iiif/heresies_10$97/canvas,97,advertisement_image,Sojourner&nbsp;advertisement image,"1394,2506,319,302","https://iiif.archivelab.org/iiif/heresies_10$97/1394,2506,319,302/full/0/default.jpg",clippings/heresies_10/97/97-advertisement-image-sojourner-nbsp-advertisement-image-1394-2506-319-302.jpg
917b24e7-f440-45db-937b-1f9dbf32178a,heresies_10,https://iiif.archivelab.org/iiif/heresies_10$97/canvas,97,advertisement,Sing Out!,"116,2858,1061,289","https://iiif.archivelab.org/iiif/heresies_10$97/116,2858,1061,289/full/0/default.jpg",clippings/heresies_10/97/97-advertisement-sing-out-116-2858-1061-289.jpg
9e9782f7-a4ef-4dc3-be42-b9c589829736,heresies_10,https://iiif.archivelab.org/iiif/heresies_10$97/canvas,97,advertisement,Sojourner,"1325,2283,1077,887","https://iiif.archivelab.org/iiif/heresies_10$97/1325,2283,1077,887/full/0/default.jpg",clippings/heresies_10/97/97-advertisement-sojourner-1325-2283-1077-887.jpg
9fbdfc27-7f03-4e9e-b427-6d67908b767d,heresies_10,https://iiif.archivelab.org/iiif/heresies_10$97/canvas,97,advertisement,Broadsheet,"142,164,549,847","https://iiif.archivelab.org/iiif/heresies_10$97/142,164,549,847/full/0/default.jpg",clippings/heresies_10/97/97-advertisement-broadsheet-142-164-549-847.jpg
94108a80-32f5-4b35-b2ee-61799fb5144c,heresies_10,https://iiif.archivelab.org/iiif/heresies_10$97/canvas,97,advertisement,Jump Cut,"226,1068,891,542","https://iiif.archivelab.org/iiif/heresies_10$97/226,1068,891,542/full/0/default.jpg",clippings/heresies_10/97/97-advertisement-jump-cut-226-1068-891-542.jpg
96d55b95-af73-40dc-8e08-ce291a73d512,heresies_10,https://iiif.archivelab.org/iiif/heresies_10$97/canvas,97,advertisement,Equal Times,"1279,973,1115,1249","https://iiif.archivelab.org/iiif/heresies_10$97/1279,973,1115,1249/full/0/default.jpg",clippings/heresies_10/97/97-advertisement-equal-times-1279-973-1115-1249.jpg
1418ac15-8701-4d12-b225-3c24ba99eb50,heresies_10,https://iiif.archivelab.org/iiif/heresies_10$97/canvas,97,advertisement,Feminist Studies,"209,1638,919,1206","https://iiif.archivelab.org/iiif/heresies_10$97/209,1638,919,1206/full/0/default.jpg",clippings/heresies_10/97/97-advertisement-feminist-studies-209-1638-919-1206.jpg
