id,item,canvas,canvasNum,tags,texts,xywh,clippingURL,clippingImage
13a92fe5-1f95-4829-90c8-01ef165dee16,heresies_23,https://iiif.archivelab.org/iiif/heresies_23$97/canvas,97,advertisement_image,Connexsions advertisement image,"492,1427,649,741","https://iiif.archivelab.org/iiif/heresies_23$97/492,1427,649,741/full/0/default.jpg",clippings/heresies_23/97/97-advertisement-image-connexsions-advertisement-image-492-1427-649-741.jpg
e94de942-3c26-447b-ad76-998759848c9c,heresies_23,https://iiif.archivelab.org/iiif/heresies_23$97/canvas,97,advertisement_image,Tulsa Studies in Women's Literature advertisement image,"1666,2905,212,223","https://iiif.archivelab.org/iiif/heresies_23$97/1666,2905,212,223/full/0/default.jpg",clippings/heresies_23/97/97-advertisement-image-tulsa-studies-in-womens-literature-advertisement-image-1666-2905-212-223.jpg
2d2b2c71-48f6-4ed5-a427-6b73c9f7aff9,heresies_23,https://iiif.archivelab.org/iiif/heresies_23$97/canvas,97,advertisement_image,Off Our Backs advertisement image,"975,725,498,292","https://iiif.archivelab.org/iiif/heresies_23$97/975,725,498,292/full/0/default.jpg",clippings/heresies_23/97/97-advertisement-image-off-our-backs-advertisement-image-975-725-498-292.jpg
96772518-fad5-4ecf-8f8f-d1ca08112655,heresies_23,https://iiif.archivelab.org/iiif/heresies_23$97/canvas,97,advertisement_image,NYFAI: Women's Center for Learning advertisement image,"1786,189,375,576","https://iiif.archivelab.org/iiif/heresies_23$97/1786,189,375,576/full/0/default.jpg",clippings/heresies_23/97/97-advertisement-image-nyfai--womens-center-for-learning-advertisement-image-1786-189-375-576.jpg
3a58bda2-998a-4b37-86a6-e08f859531ad,heresies_23,https://iiif.archivelab.org/iiif/heresies_23$97/canvas,97,advertisement,Tulsa Studies in Women's Literature,"1216,1383,1137,1751","https://iiif.archivelab.org/iiif/heresies_23$97/1216,1383,1137,1751/full/0/default.jpg",clippings/heresies_23/97/97-advertisement-tulsa-studies-in-womens-literature-1216-1383-1137-1751.jpg
8d7b33d1-53df-4f55-9cf9-0cd8a7306bb9,heresies_23,https://iiif.archivelab.org/iiif/heresies_23$97/canvas,97,advertisement,Connexions,"90,1359,1122,1706","https://iiif.archivelab.org/iiif/heresies_23$97/90,1359,1122,1706/full/0/default.jpg",clippings/heresies_23/97/97-advertisement-connexions-90-1359-1122-1706.jpg
e97d8a64-ccc0-4335-a833-5b7d14161368,heresies_23,https://iiif.archivelab.org/iiif/heresies_23$97/canvas,97,advertisement,Womyn's Braille Press,"125,963,725,392","https://iiif.archivelab.org/iiif/heresies_23$97/125,963,725,392/full/0/default.jpg",clippings/heresies_23/97/97-advertisement-womyns-braille-press-125-963-725-392.jpg
ec3444bb-1e76-469a-9319-4c29d95b45fe,heresies_23,https://iiif.archivelab.org/iiif/heresies_23$97/canvas,97,advertisement,"WomanSpirit 
 Title: Lesbians Over Sixty: Other Lesbians Want to Know","130,145,676,797","https://iiif.archivelab.org/iiif/heresies_23$97/130,145,676,797/full/0/default.jpg",clippings/heresies_23/97/97-advertisement-womanspirit--title--lesbians-over-sixty--other-lesbians-want-to-know-130-145-676-797.jpg
7d63feee-8ba2-4468-b5c2-390474016eaf,heresies_23,https://iiif.archivelab.org/iiif/heresies_23$97/canvas,97,advertisement,Off Our Backs,"912,158,596,1202","https://iiif.archivelab.org/iiif/heresies_23$97/912,158,596,1202/full/0/default.jpg",clippings/heresies_23/97/97-advertisement-off-our-backs-912-158-596-1202.jpg
e1bf738c-2c2b-41e5-a98e-dccd1c9fd5d8,heresies_23,https://iiif.archivelab.org/iiif/heresies_23$97/canvas,97,advertisement,NYFAI: Women's Center for Learning,"1576,162,771,1213","https://iiif.archivelab.org/iiif/heresies_23$97/1576,162,771,1213/full/0/default.jpg",clippings/heresies_23/97/97-advertisement-nyfai--womens-center-for-learning-1576-162-771-1213.jpg
