id,item,canvas,canvasNum,tags,texts,xywh,clippingURL,clippingImage
cb3fc24d-2cc7-4525-a492-adf4797fa31f,heresies_27,https://iiif.archivelab.org/iiif/heresies_27$118/canvas,118,advertisement_image,New Directions For Women advertisement image,"478,1937,327,387","https://iiif.archivelab.org/iiif/heresies_27$118/478,1937,327,387/full/0/default.jpg",clippings/heresies_27/118/118-advertisement-image-new-directions-for-women-advertisement-image-478-1937-327-387.jpg
e8bcc739-3cae-4eb8-81a2-a55868e358e3,heresies_27,https://iiif.archivelab.org/iiif/heresies_27$118/canvas,118,advertisement_image,Revista de Lesbianas Latinas advertisement image,"1452,632,610,613","https://iiif.archivelab.org/iiif/heresies_27$118/1452,632,610,613/full/0/default.jpg",clippings/heresies_27/118/118-advertisement-image-revista-de-lesbianas-latinas-advertisement-image-1452-632-610-613.jpg
73eef872-8ae6-4c0f-98f6-3903ca13654c,heresies_27,https://iiif.archivelab.org/iiif/heresies_27$118/canvas,118,advertisement_image,Curbstone Press advertisement image,"322,472,252,330","https://iiif.archivelab.org/iiif/heresies_27$118/322,472,252,330/full/0/default.jpg",clippings/heresies_27/118/118-advertisement-image-curbstone-press-advertisement-image-322-472-252-330.jpg
1f303964-b072-40c8-ade1-40e362547d84,heresies_27,https://iiif.archivelab.org/iiif/heresies_27$118/canvas,118,advertisement_image,Curbstone Press advertisement image,"938,877,293,220","https://iiif.archivelab.org/iiif/heresies_27$118/938,877,293,220/full/0/default.jpg",clippings/heresies_27/118/118-advertisement-image-curbstone-press-advertisement-image-938-877-293-220.jpg
cdde02d7-b08f-4a08-bcbc-19d09f6db038,heresies_27,https://iiif.archivelab.org/iiif/heresies_27$118/canvas,118,advertisement_image,Curbstone Press advertisement image,"325,1195,250,327","https://iiif.archivelab.org/iiif/heresies_27$118/325,1195,250,327/full/0/default.jpg",clippings/heresies_27/118/118-advertisement-image-curbstone-press-advertisement-image-325-1195-250-327.jpg
6d43a2c8-6f4f-49fe-802c-73ca80353a98,heresies_27,https://iiif.archivelab.org/iiif/heresies_27$118/canvas,118,advertisement,Revista de Lesbianas Latinas,"1407,358,939,1258","https://iiif.archivelab.org/iiif/heresies_27$118/1407,358,939,1258/full/0/default.jpg",clippings/heresies_27/118/118-advertisement-revista-de-lesbianas-latinas-1407-358-939-1258.jpg
58e5d6e4-f472-451e-9a69-62656735689e,heresies_27,https://iiif.archivelab.org/iiif/heresies_27$118/canvas,118,advertisement,"New Directions For Women 
 Title: Times Demand That Women's Voices Be Heard!","164,1791,686,1198","https://iiif.archivelab.org/iiif/heresies_27$118/164,1791,686,1198/full/0/default.jpg",clippings/heresies_27/118/118-advertisement-new-directions-for-women--title--times-demand-that-womens-voices-be-heard-164-1791-686-1198.jpg
7607f50e-3eea-4b87-85f6-64c2f2ef291b,heresies_27,https://iiif.archivelab.org/iiif/heresies_27$118/canvas,118,advertisement,"Curbstone Press 
 Title: world writing you'll want to know about from Curbstone Press","185,175,1174,1550","https://iiif.archivelab.org/iiif/heresies_27$118/185,175,1174,1550/full/0/default.jpg",clippings/heresies_27/118/118-advertisement-curbstone-press--title--world-writing-youll-want-to-know-about-from-curbstone-press-185-175-1174-1550.jpg
631cbf6e-4ae2-481d-944f-412f62e76af6,heresies_27,https://iiif.archivelab.org/iiif/heresies_27$118/canvas,118,advertisement,Alterman &amp; Boop,"899,1812,1454,1184","https://iiif.archivelab.org/iiif/heresies_27$118/899,1812,1454,1184/full/0/default.jpg",clippings/heresies_27/118/118-advertisement-alterman--amp--boop-899-1812-1454-1184.jpg
ed15476f-25f7-4402-8c6c-3b22721c6b32,heresies_27,https://iiif.archivelab.org/iiif/heresies_27$120/canvas,120,advertisement,Buy Look up Latinas!,"21,11,2482,3256","https://iiif.archivelab.org/iiif/heresies_27$120/21,11,2482,3256/full/0/default.jpg",clippings/heresies_27/120/120-advertisement-buy-look-up-latinas-21-11-2482-3256.jpg
4c5c8a8e-740f-4570-a0a3-4da0bcc04912,heresies_27,https://iiif.archivelab.org/iiif/heresies_27$120/canvas,120,advertisement_image,Buy Look Up Latinas!,"170,253,1156,2783","https://iiif.archivelab.org/iiif/heresies_27$120/170,253,1156,2783/full/0/default.jpg",clippings/heresies_27/120/120-advertisement-image-buy-look-up-latinas-170-253-1156-2783.jpg
7e342b95-c6af-4db6-893a-fb668eaf835a,heresies_27,https://iiif.archivelab.org/iiif/heresies_27$120/canvas,120,advertisement_image,Buy Look Up Latinas!,"496,2570,640,377","https://iiif.archivelab.org/iiif/heresies_27$120/496,2570,640,377/full/0/default.jpg",clippings/heresies_27/120/120-advertisement-image-buy-look-up-latinas-496-2570-640-377.jpg
aa964764-3ddd-48d5-b67c-1a5bc6266ae6,heresies_27,https://iiif.archivelab.org/iiif/heresies_27$120/canvas,120,"","Look Up Latinas! 
 Title: Buy Look Up Latinas!","121,57,2346,3047","https://iiif.archivelab.org/iiif/heresies_27$120/121,57,2346,3047/full/0/default.jpg",clippings/heresies_27/120/120-look-up-latinas--title--buy-look-up-latinas-121-57-2346-3047.jpg
