id,item,canvas,canvasNum,tags,texts,xywh,clippingURL,clippingImage
11c27345-27eb-4f19-981f-2c56f9c6232f,heresies_15,https://iiif.archivelab.org/iiif/heresies_15$72/canvas,72,advertisement_image,Feminist Studies advertisement image,"167,2026,1266,1833","https://iiif.archivelab.org/iiif/heresies_15$72/167,2026,1266,1833/full/0/default.jpg",clippings/heresies_15/72/72-advertisement-image-feminist-studies-advertisement-image-167-2026-1266-1833.jpg
307598ea-7d2f-4791-b6c3-0d46c89de8eb,heresies_15,https://iiif.archivelab.org/iiif/heresies_15$72/canvas,72,advertisement,Feminist Studies,"115,1959,1948,3104","https://iiif.archivelab.org/iiif/heresies_15$72/115,1959,1948,3104/full/0/default.jpg",clippings/heresies_15/72/72-advertisement-feminist-studies-115-1959-1948-3104.jpg
1a940a04-29e5-4ebd-84e8-86cc91b09da6,heresies_15,https://iiif.archivelab.org/iiif/heresies_15$72/canvas,72,advertisement,"Contact II 
 Title: Audre Lorde. Ntozake Shange. Carol Berge. Frances Chung. Sharon Olds. What will these women be sharing in the next few months ahead? The next issue of ""Contact II.""","2136,1985,1928,3084","https://iiif.archivelab.org/iiif/heresies_15$72/2136,1985,1928,3084/full/0/default.jpg",clippings/heresies_15/72/72-advertisement-contact-ii--title--audre-lorde--ntozake-shange--carol-berge--frances-chung--sharon-olds--what-will--2136-1985-1928-3084.jpg
2d92ece5-00fb-4f64-ad03-c0d6f957132d,heresies_15,https://iiif.archivelab.org/iiif/heresies_15$73/canvas,73,advertisement_image,Tulsa Studies in Women's Literature,"1137,2373,248,293","https://iiif.archivelab.org/iiif/heresies_15$73/1137,2373,248,293/full/0/default.jpg",clippings/heresies_15/73/73-advertisement-image-tulsa-studies-in-womens-literature-1137-2373-248-293.jpg
b7d4719a-c206-4ad6-810a-da8461812cb4,heresies_15,https://iiif.archivelab.org/iiif/heresies_15$73/canvas,73,advertisement_image,Feminist Issues&nbsp;advertisement image,"2599,2743,232,191","https://iiif.archivelab.org/iiif/heresies_15$73/2599,2743,232,191/full/0/default.jpg",clippings/heresies_15/73/73-advertisement-image-feminist-issues-nbsp-advertisement-image-2599-2743-232-191.jpg
07008b06-5ebc-4cf2-ab5d-0f4184cefb0b,heresies_15,https://iiif.archivelab.org/iiif/heresies_15$73/canvas,73,advertisement_image,Turtle Grandmother Books&nbsp;advertisement image,"446,3125,625,857","https://iiif.archivelab.org/iiif/heresies_15$73/446,3125,625,857/full/0/default.jpg",clippings/heresies_15/73/73-advertisement-image-turtle-grandmother-books-nbsp-advertisement-image-446-3125-625-857.jpg
fef5a981-2af9-4eb7-9c0c-fde4b872382f,heresies_15,https://iiif.archivelab.org/iiif/heresies_15$73/canvas,73,advertisement,Sinister Wisdom,"251,2641,2011,438","https://iiif.archivelab.org/iiif/heresies_15$73/251,2641,2011,438/full/0/default.jpg",clippings/heresies_15/73/73-advertisement-sinister-wisdom-251-2641-2011-438.jpg
b9dcabf2-918c-4838-800e-46470cec8cee,heresies_15,https://iiif.archivelab.org/iiif/heresies_15$73/canvas,73,advertisement,Tulsa Studies in Women's Literature,"235,193,2042,2443","https://iiif.archivelab.org/iiif/heresies_15$73/235,193,2042,2443/full/0/default.jpg",clippings/heresies_15/73/73-advertisement-tulsa-studies-in-womens-literature-235-193-2042-2443.jpg
f8b6bb88-cdad-489b-b51f-8a339564f5b8,heresies_15,https://iiif.archivelab.org/iiif/heresies_15$73/canvas,73,advertisement,Feminist Issues,"2360,198,1792,2865","https://iiif.archivelab.org/iiif/heresies_15$73/2360,198,1792,2865/full/0/default.jpg",clippings/heresies_15/73/73-advertisement-feminist-issues-2360-198-1792-2865.jpg
913dfa74-c4ab-462a-ae30-0ae0911bb10f,heresies_15,https://iiif.archivelab.org/iiif/heresies_15$73/canvas,73,advertisement,Turtle Grandmother Books,"251,3073,1021,2026","https://iiif.archivelab.org/iiif/heresies_15$73/251,3073,1021,2026/full/0/default.jpg",clippings/heresies_15/73/73-advertisement-turtle-grandmother-books-251-3073-1021-2026.jpg
3f28a4d8-51d4-466a-97fa-31b4fff7fcc5,heresies_15,https://iiif.archivelab.org/iiif/heresies_15$73/canvas,73,advertisement,Conditions,"1360,3078,1047,2021","https://iiif.archivelab.org/iiif/heresies_15$73/1360,3078,1047,2021/full/0/default.jpg",clippings/heresies_15/73/73-advertisement-conditions-1360-3078-1047-2021.jpg
a0461c3a-ac30-47f1-aacf-d00e1b8a245e,heresies_15,https://iiif.archivelab.org/iiif/heresies_15$73/canvas,73,advertisement,Woman's Art Journal,"2475,3073,1677,2016","https://iiif.archivelab.org/iiif/heresies_15$73/2475,3073,1677,2016/full/0/default.jpg",clippings/heresies_15/73/73-advertisement-womans-art-journal-2475-3073-1677-2016.jpg
