id,item,canvas,canvasNum,tags,texts,xywh,clippingURL,clippingImage
23ffcfc5-52c8-4f3c-98ee-ea7ba3d9d055,heresies_03,https://iiif.archivelab.org/iiif/heresies_03$116/canvas,116,advertisement,"The Naiad Press, Inc.","1499,1939,821,1171","https://iiif.archivelab.org/iiif/heresies_03$116/1499,1939,821,1171/full/0/default.jpg",clippings/heresies_03/116/116-advertisement-the-naiad-press--inc--1499-1939-821-1171.jpg
47ba8800-cb15-47d3-99cf-dac725837b8d,heresies_03,https://iiif.archivelab.org/iiif/heresies_03$117/canvas,117,advertisement_image,Sinister Wisdom&nbsp;advertisement image,"210,1134,392,402","https://iiif.archivelab.org/iiif/heresies_03$117/210,1134,392,402/full/0/default.jpg",clippings/heresies_03/117/117-advertisement-image-sinister-wisdom-nbsp-advertisement-image-210-1134-392-402.jpg
cbac1de7-a04c-4e95-9572-ee97ec4f4739,heresies_03,https://iiif.archivelab.org/iiif/heresies_03$117/canvas,117,advertisement,"DYKE, A Quarterly","248,1627,778,823","https://iiif.archivelab.org/iiif/heresies_03$117/248,1627,778,823/full/0/default.jpg",clippings/heresies_03/117/117-advertisement-dyke--a-quarterly-248-1627-778-823.jpg
03bef40d-6935-45da-9768-158c3a29443e,heresies_03,https://iiif.archivelab.org/iiif/heresies_03$117/canvas,117,advertisement,Sinister Wisdom,"155,138,971,1458","https://iiif.archivelab.org/iiif/heresies_03$117/155,138,971,1458/full/0/default.jpg",clippings/heresies_03/117/117-advertisement-sinister-wisdom-155-138-971-1458.jpg
1d6bf021-e169-4697-90a5-44accb3c06af,heresies_03,https://iiif.archivelab.org/iiif/heresies_03$117/canvas,117,advertisement,Jump Cut,"138,2475,1111,648","https://iiif.archivelab.org/iiif/heresies_03$117/138,2475,1111,648/full/0/default.jpg",clippings/heresies_03/117/117-advertisement-jump-cut-138-2475-1111-648.jpg
c0ea1d66-8fb4-4735-bd40-884201310acd,heresies_03,https://iiif.archivelab.org/iiif/heresies_03$117/canvas,117,advertisement,"Daughters, Inc.","1528,124,667,2882","https://iiif.archivelab.org/iiif/heresies_03$117/1528,124,667,2882/full/0/default.jpg",clippings/heresies_03/117/117-advertisement-daughters--inc--1528-124-667-2882.jpg
1c7a21d3-d39d-450c-bee4-78cbc2d72a18,heresies_03,https://iiif.archivelab.org/iiif/heresies_03$118/canvas,118,advertisement_image,Persephone Press advertisement image,"294,2763,107,99","https://iiif.archivelab.org/iiif/heresies_03$118/294,2763,107,99/full/0/default.jpg",clippings/heresies_03/118/118-advertisement-image-persephone-press-advertisement-image-294-2763-107-99.jpg
2fe42d2e-9f34-42a1-afb9-df19cc9c7278,heresies_03,https://iiif.archivelab.org/iiif/heresies_03$118/canvas,118,advertisement_image,The Feminist Art Journal advertisement image,"1554,1091,309,414","https://iiif.archivelab.org/iiif/heresies_03$118/1554,1091,309,414/full/0/default.jpg",clippings/heresies_03/118/118-advertisement-image-the-feminist-art-journal-advertisement-image-1554-1091-309-414.jpg
eb5f49d8-dcf5-45fd-9bd5-92e1f327ccc8,heresies_03,https://iiif.archivelab.org/iiif/heresies_03$118/canvas,118,advertisement,Persephone Press,"207,1438,676,1514","https://iiif.archivelab.org/iiif/heresies_03$118/207,1438,676,1514/full/0/default.jpg",clippings/heresies_03/118/118-advertisement-persephone-press-207-1438-676-1514.jpg
bca05f86-3705-45fa-9b52-5e29742cbc9a,heresies_03,https://iiif.archivelab.org/iiif/heresies_03$118/canvas,118,advertisement,The Feminist Art Journal,"1117,866,1104,1200","https://iiif.archivelab.org/iiif/heresies_03$118/1117,866,1104,1200/full/0/default.jpg",clippings/heresies_03/118/118-advertisement-the-feminist-art-journal-1117-866-1104-1200.jpg
c64c7308-8620-4653-8794-644ad5af87da,heresies_03,https://iiif.archivelab.org/iiif/heresies_03$118/canvas,118,advertisement,Womanbooks: A Bookstore for Women,"920,103,1493,689","https://iiif.archivelab.org/iiif/heresies_03$118/920,103,1493,689/full/0/default.jpg",clippings/heresies_03/118/118-advertisement-womanbooks--a-bookstore-for-women-920-103-1493-689.jpg
927fc8a4-e06d-48b3-94a2-0b28b54e4678,heresies_03,https://iiif.archivelab.org/iiif/heresies_03$118/canvas,118,advertisement,Chrysalis,"217,128,680,1207","https://iiif.archivelab.org/iiif/heresies_03$118/217,128,680,1207/full/0/default.jpg",clippings/heresies_03/118/118-advertisement-chrysalis-217-128-680-1207.jpg
8e1746dd-b915-4f18-9b6a-40c484c6322c,heresies_03,https://iiif.archivelab.org/iiif/heresies_03$118/canvas,118,advertisement,Signs,"1117,2169,1064,954","https://iiif.archivelab.org/iiif/heresies_03$118/1117,2169,1064,954/full/0/default.jpg",clippings/heresies_03/118/118-advertisement-signs-1117-2169-1064-954.jpg
