id,item,canvas,canvasNum,tags,texts,xywh,clippingURL,clippingImage
eeb9d088-752b-4e28-a2dd-7beece0e4209,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$105/canvas,105,advertisement_image,Equal Protection--Portland advertisement image,"203,2173,633,623","https://iiif.archivelab.org/iiif/heresies_26$105/203,2173,633,623/full/0/default.jpg",clippings/heresies_26/105/105-advertisement-image-equal-protection--portland-advertisement-image-203-2173-633-623.jpg
cbab2e48-a916-4a04-8ad5-82f7fcc13212,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$105/canvas,105,advertisment_image,Yale Journal of Law and Feminism advertisement image,"1687,478,350,409","https://iiif.archivelab.org/iiif/heresies_26$105/1687,478,350,409/full/0/default.jpg",clippings/heresies_26/105/105-advertisment-image-yale-journal-of-law-and-feminism-advertisement-image-1687-478-350-409.jpg
81cf8b18-b489-4f8d-b5f6-e6449778bc53,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$105/canvas,105,advertisement,"Canadian Woman Studies/les cahiers de la femme 
 Title: Women in Poverty","126,135,1059,1649","https://iiif.archivelab.org/iiif/heresies_26$105/126,135,1059,1649/full/0/default.jpg",clippings/heresies_26/105/105-advertisement-canadian-woman-studiesles-cahiers-de-la-femme--title--women-in-poverty-126-135-1059-1649.jpg
703f1e10-6e4f-4b59-aceb-e4ddf64a10d7,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$105/canvas,105,advertisement,Yale Journal of Law and Feminism,"1334,129,1044,1653","https://iiif.archivelab.org/iiif/heresies_26$105/1334,129,1044,1653/full/0/default.jpg",clippings/heresies_26/105/105-advertisement-yale-journal-of-law-and-feminism-1334-129-1044-1653.jpg
53e9de5c-cf7a-43bd-8f4e-9f4c035139d7,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$105/canvas,105,advertisement,"Equal Protection--Portland 
 Title: Homophobia in Maine","109,1895,2302,1256","https://iiif.archivelab.org/iiif/heresies_26$105/109,1895,2302,1256/full/0/default.jpg",clippings/heresies_26/105/105-advertisement-equal-protection--portland--title--homophobia-in-maine-109-1895-2302-1256.jpg
b74d15ac-bee9-4e1d-a6a8-caa174a4bcb7,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$106/canvas,106,advertisment_image,Midmarch Arts Press advertisement image,"1385,369,1024,389","https://iiif.archivelab.org/iiif/heresies_26$106/1385,369,1024,389/full/0/default.jpg",clippings/heresies_26/106/106-advertisment-image-midmarch-arts-press-advertisement-image-1385-369-1024-389.jpg
c38b8d34-e47a-4b16-a968-89781e521b70,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$106/canvas,106,advertisement,"DVIP Legal Fund 
 Title: Battered Women's Shelter Victimized - Iowa City, Iowa","148,1757,1065,1402","https://iiif.archivelab.org/iiif/heresies_26$106/148,1757,1065,1402/full/0/default.jpg",clippings/heresies_26/106/106-advertisement-dvip-legal-fund--title--battered-womens-shelter-victimized---iowa-city--iowa-148-1757-1065-1402.jpg
74cf83b0-f50c-428b-ac31-eb0a0c00e99c,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$106/canvas,106,advertisement,The American Voice,"144,121,1072,1525","https://iiif.archivelab.org/iiif/heresies_26$106/144,121,1072,1525/full/0/default.jpg",clippings/heresies_26/106/106-advertisement-the-american-voice-144-121-1072-1525.jpg
7520cb84-80e5-4d94-9469-1cb4913c30b6,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$106/canvas,106,advertisement,Midmarch Arts Press,"1351,129,1075,3034","https://iiif.archivelab.org/iiif/heresies_26$106/1351,129,1075,3034/full/0/default.jpg",clippings/heresies_26/106/106-advertisement-midmarch-arts-press-1351-129-1075-3034.jpg
8791a520-e3cf-4f42-a612-5b1a659538a6,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$107/canvas,107,advertisment_image,Firebrand Books advertisement image,"1428,974,164,184","https://iiif.archivelab.org/iiif/heresies_26$107/1428,974,164,184/full/0/default.jpg",clippings/heresies_26/107/107-advertisment-image-firebrand-books-advertisement-image-1428-974-164-184.jpg
